clip,stimulus,response,language,name,gender,noise_exposure,age,condition,trial,participant
yanny-laurel-single_yanny_24.wav,3,Yanny,English,"Grace Mueller",f,no,20,yanny_first,19,ac0ae3a8b682512c5b49474dba2ea477b15f2a1b13fe
yanny-laurel-single_yanny_36.wav,4,Yanny,English,"Grace Mueller",f,no,20,yanny_first,20,ac0ae3a8b682512c5b49474dba2ea477b15f2a1b13fe
yanny-laurel-single_yanny_48.wav,5,Yanny,English,"Grace Mueller",f,no,20,yanny_first,21,ac0ae3a8b682512c5b49474dba2ea477b15f2a1b13fe
yanny-laurel-single_yanny_48.wav,5,Yanny,English,"Grace Mueller",f,no,20,yanny_first,22,ac0ae3a8b682512c5b49474dba2ea477b15f2a1b13fe
yanny-laurel-single_yanny_36.wav,4,Yanny,English,"Grace Mueller",f,no,20,yanny_first,23,ac0ae3a8b682512c5b49474dba2ea477b15f2a1b13fe
yanny-laurel-single_yanny_24.wav,3,Yanny,English,"Grace Mueller",f,no,20,yanny_first,24,ac0ae3a8b682512c5b49474dba2ea477b15f2a1b13fe
yanny-laurel-single_yanny_12.wav,2,Yanny,English,"Grace Mueller",f,no,20,yanny_first,25,ac0ae3a8b682512c5b49474dba2ea477b15f2a1b13fe
yanny-laurel-single_yanny_6.wav,1,Yanny,English,"Grace Mueller",f,no,20,yanny_first,26,ac0ae3a8b682512c5b49474dba2ea477b15f2a1b13fe
yanny-laurel-single_yanny_0.wav,0,Yanny,English,"Grace Mueller",f,no,20,yanny_first,27,ac0ae3a8b682512c5b49474dba2ea477b15f2a1b13fe
yanny-laurel-single_laurel_6.wav,-1,Yanny,English,"Grace Mueller",f,no,20,yanny_first,28,ac0ae3a8b682512c5b49474dba2ea477b15f2a1b13fe
yanny-laurel-single_laurel_12.wav,-2,Yanny,English,"Grace Mueller",f,no,20,yanny_first,29,ac0ae3a8b682512c5b49474dba2ea477b15f2a1b13fe
yanny-laurel-single_laurel_24.wav,-3,Yanny,English,"Grace Mueller",f,no,20,yanny_first,30,ac0ae3a8b682512c5b49474dba2ea477b15f2a1b13fe
yanny-laurel-single_laurel_36.wav,-4,Laurel,English,"Grace Mueller",f,no,20,yanny_first,31,ac0ae3a8b682512c5b49474dba2ea477b15f2a1b13fe
yanny-laurel-single_laurel_48.wav,-5,Laurel,English,"Grace Mueller",f,no,20,yanny_first,32,ac0ae3a8b682512c5b49474dba2ea477b15f2a1b13fe
yanny-laurel-single_laurel_48.wav,-5,Laurel,English,"Grace Mueller",f,no,20,yanny_first,33,ac0ae3a8b682512c5b49474dba2ea477b15f2a1b13fe
yanny-laurel-single_laurel_36.wav,-4,Laurel,English,"Grace Mueller",f,no,20,yanny_first,34,ac0ae3a8b682512c5b49474dba2ea477b15f2a1b13fe
yanny-laurel-single_laurel_24.wav,-3,Yanny,English,"Grace Mueller",f,no,20,yanny_first,35,ac0ae3a8b682512c5b49474dba2ea477b15f2a1b13fe
yanny-laurel-single_laurel_12.wav,-2,Yanny,English,"Grace Mueller",f,no,20,yanny_first,36,ac0ae3a8b682512c5b49474dba2ea477b15f2a1b13fe
yanny-laurel-single_laurel_6.wav,-1,Yanny,English,"Grace Mueller",f,no,20,yanny_first,37,ac0ae3a8b682512c5b49474dba2ea477b15f2a1b13fe
yanny-laurel-single_yanny_0.wav,0,Yanny,English,"Grace Mueller",f,no,20,yanny_first,38,ac0ae3a8b682512c5b49474dba2ea477b15f2a1b13fe
yanny-laurel-single_yanny_6.wav,1,Yanny,English,"Grace Mueller",f,no,20,yanny_first,39,ac0ae3a8b682512c5b49474dba2ea477b15f2a1b13fe
yanny-laurel-single_yanny_12.wav,2,Yanny,English,"Grace Mueller",f,no,20,yanny_first,40,ac0ae3a8b682512c5b49474dba2ea477b15f2a1b13fe
yanny-laurel-single_yanny_24.wav,3,Yanny,English,"Grace Mueller",f,no,20,yanny_first,41,ac0ae3a8b682512c5b49474dba2ea477b15f2a1b13fe
yanny-laurel-single_yanny_36.wav,4,Yanny,English,"Grace Mueller",f,no,20,yanny_first,42,ac0ae3a8b682512c5b49474dba2ea477b15f2a1b13fe
yanny-laurel-single_yanny_48.wav,5,Yanny,English,"Grace Mueller",f,no,20,yanny_first,43,ac0ae3a8b682512c5b49474dba2ea477b15f2a1b13fe
yanny-laurel-single_yanny_0.wav,0,Yanny,Persian,Leily,f,no,19,random,0,dbf52fb5479f03a0677ac3a22faf7f5777a66a7e41f4
yanny-laurel-single_laurel_6.wav,-1,Laurel,Persian,Leily,f,no,19,random,1,dbf52fb5479f03a0677ac3a22faf7f5777a66a7e41f4
yanny-laurel-single_yanny_24.wav,3,Yanny,Persian,Leily,f,no,19,random,2,dbf52fb5479f03a0677ac3a22faf7f5777a66a7e41f4
yanny-laurel-single_yanny_12.wav,2,Yanny,Persian,Leily,f,no,19,random,3,dbf52fb5479f03a0677ac3a22faf7f5777a66a7e41f4
yanny-laurel-single_yanny_36.wav,4,Laurel,Persian,Leily,f,no,19,random,4,dbf52fb5479f03a0677ac3a22faf7f5777a66a7e41f4
yanny-laurel-single_yanny_48.wav,5,Laurel,Persian,Leily,f,no,19,random,5,dbf52fb5479f03a0677ac3a22faf7f5777a66a7e41f4
yanny-laurel-single_laurel_12.wav,-2,Laurel,Persian,Leily,f,no,19,random,6,dbf52fb5479f03a0677ac3a22faf7f5777a66a7e41f4
yanny-laurel-single_yanny_6.wav,1,Yanny,Persian,Leily,f,no,19,random,7,dbf52fb5479f03a0677ac3a22faf7f5777a66a7e41f4
yanny-laurel-single_laurel_36.wav,-4,Laurel,Persian,Leily,f,no,19,random,8,dbf52fb5479f03a0677ac3a22faf7f5777a66a7e41f4
yanny-laurel-single_laurel_24.wav,-3,Laurel,Persian,Leily,f,no,19,random,9,dbf52fb5479f03a0677ac3a22faf7f5777a66a7e41f4
yanny-laurel-single_laurel_48.wav,-5,Laurel,Persian,Leily,f,no,19,random,10,dbf52fb5479f03a0677ac3a22faf7f5777a66a7e41f4
yanny-laurel-single_laurel_6.wav,-1,Laurel,Persian,Leily,f,no,19,random,11,dbf52fb5479f03a0677ac3a22faf7f5777a66a7e41f4
yanny-laurel-single_laurel_12.wav,-2,Laurel,Persian,Leily,f,no,19,random,12,dbf52fb5479f03a0677ac3a22faf7f5777a66a7e41f4
yanny-laurel-single_laurel_48.wav,-5,Laurel,Persian,Leily,f,no,19,random,13,dbf52fb5479f03a0677ac3a22faf7f5777a66a7e41f4
yanny-laurel-single_yanny_48.wav,5,Laurel,Persian,Leily,f,no,19,random,14,dbf52fb5479f03a0677ac3a22faf7f5777a66a7e41f4
yanny-laurel-single_yanny_36.wav,4,Laurel,Persian,Leily,f,no,19,random,15,dbf52fb5479f03a0677ac3a22faf7f5777a66a7e41f4
yanny-laurel-single_laurel_24.wav,-3,Laurel,Persian,Leily,f,no,19,random,16,dbf52fb5479f03a0677ac3a22faf7f5777a66a7e41f4
yanny-laurel-single_yanny_0.wav,0,Laurel,Persian,Leily,f,no,19,random,17,dbf52fb5479f03a0677ac3a22faf7f5777a66a7e41f4
yanny-laurel-single_laurel_36.wav,-4,Yanny,Persian,Leily,f,no,19,random,18,dbf52fb5479f03a0677ac3a22faf7f5777a66a7e41f4
yanny-laurel-single_yanny_6.wav,1,Yanny,Persian,Leily,f,no,19,random,19,dbf52fb5479f03a0677ac3a22faf7f5777a66a7e41f4
yanny-laurel-single_yanny_12.wav,2,Yanny,Persian,Leily,f,no,19,random,20,dbf52fb5479f03a0677ac3a22faf7f5777a66a7e41f4
yanny-laurel-single_yanny_24.wav,3,Yanny,Persian,Leily,f,no,19,random,21,dbf52fb5479f03a0677ac3a22faf7f5777a66a7e41f4
yanny-laurel-single_laurel_6.wav,-1,Yanny,Persian,Leily,f,no,19,random,22,dbf52fb5479f03a0677ac3a22faf7f5777a66a7e41f4
yanny-laurel-single_yanny_12.wav,2,Yanny,Persian,Leily,f,no,19,random,23,dbf52fb5479f03a0677ac3a22faf7f5777a66a7e41f4
yanny-laurel-single_yanny_0.wav,0,Yanny,Persian,Leily,f,no,19,random,24,dbf52fb5479f03a0677ac3a22faf7f5777a66a7e41f4
yanny-laurel-single_laurel_48.wav,-5,Yanny,Persian,Leily,f,no,19,random,25,dbf52fb5479f03a0677ac3a22faf7f5777a66a7e41f4
yanny-laurel-single_yanny_36.wav,4,Yanny,Persian,Leily,f,no,19,random,26,dbf52fb5479f03a0677ac3a22faf7f5777a66a7e41f4
yanny-laurel-single_yanny_24.wav,3,Laurel,Persian,Leily,f,no,19,random,27,dbf52fb5479f03a0677ac3a22faf7f5777a66a7e41f4
yanny-laurel-single_laurel_12.wav,-2,Laurel,Persian,Leily,f,no,19,random,28,dbf52fb5479f03a0677ac3a22faf7f5777a66a7e41f4
yanny-laurel-single_yanny_48.wav,5,Laurel,Persian,Leily,f,no,19,random,29,dbf52fb5479f03a0677ac3a22faf7f5777a66a7e41f4
yanny-laurel-single_yanny_6.wav,1,Laurel,Persian,Leily,f,no,19,random,30,dbf52fb5479f03a0677ac3a22faf7f5777a66a7e41f4
yanny-laurel-single_laurel_36.wav,-4,Laurel,Persian,Leily,f,no,19,random,31,dbf52fb5479f03a0677ac3a22faf7f5777a66a7e41f4
yanny-laurel-single_laurel_24.wav,-3,Laurel,Persian,Leily,f,no,19,random,32,dbf52fb5479f03a0677ac3a22faf7f5777a66a7e41f4
yanny-laurel-single_laurel_24.wav,-3,Laurel,Persian,Leily,f,no,19,random,33,dbf52fb5479f03a0677ac3a22faf7f5777a66a7e41f4
yanny-laurel-single_laurel_12.wav,-2,Laurel,Persian,Leily,f,no,19,random,34,dbf52fb5479f03a0677ac3a22faf7f5777a66a7e41f4
yanny-laurel-single_yanny_24.wav,3,Laurel,Persian,Leily,f,no,19,random,35,dbf52fb5479f03a0677ac3a22faf7f5777a66a7e41f4
yanny-laurel-single_yanny_48.wav,5,Laurel,Persian,Leily,f,no,19,random,36,dbf52fb5479f03a0677ac3a22faf7f5777a66a7e41f4
yanny-laurel-single_yanny_36.wav,4,Laurel,Persian,Leily,f,no,19,random,37,dbf52fb5479f03a0677ac3a22faf7f5777a66a7e41f4
yanny-laurel-single_laurel_48.wav,-5,Laurel,Persian,Leily,f,no,19,random,38,dbf52fb5479f03a0677ac3a22faf7f5777a66a7e41f4
yanny-laurel-single_laurel_6.wav,-1,Laurel,Persian,Leily,f,no,19,random,39,dbf52fb5479f03a0677ac3a22faf7f5777a66a7e41f4
yanny-laurel-single_laurel_36.wav,-4,Laurel,Persian,Leily,f,no,19,random,40,dbf52fb5479f03a0677ac3a22faf7f5777a66a7e41f4
yanny-laurel-single_yanny_6.wav,1,Yanny,Persian,Leily,f,no,19,random,41,dbf52fb5479f03a0677ac3a22faf7f5777a66a7e41f4
yanny-laurel-single_yanny_0.wav,0,Yanny,Persian,Leily,f,no,19,random,42,dbf52fb5479f03a0677ac3a22faf7f5777a66a7e41f4
yanny-laurel-single_yanny_12.wav,2,Yanny,Persian,Leily,f,no,19,random,43,dbf52fb5479f03a0677ac3a22faf7f5777a66a7e41f4
yanny-laurel-single_yanny_12.wav,2,Yanny,Korean,"Ashley Kwon",f,yes,19,random,0,e6a19b3aed53edf5add252725eaedcbd4b3fc1300289
yanny-laurel-single_laurel_12.wav,-2,Yanny,Korean,"Ashley Kwon",f,yes,19,random,1,e6a19b3aed53edf5add252725eaedcbd4b3fc1300289
yanny-laurel-single_yanny_48.wav,5,Yanny,Korean,"Ashley Kwon",f,yes,19,random,2,e6a19b3aed53edf5add252725eaedcbd4b3fc1300289
yanny-laurel-single_laurel_6.wav,-1,Yanny,Korean,"Ashley Kwon",f,yes,19,random,3,e6a19b3aed53edf5add252725eaedcbd4b3fc1300289
yanny-laurel-single_laurel_24.wav,-3,Yanny,Korean,"Ashley Kwon",f,yes,19,random,4,e6a19b3aed53edf5add252725eaedcbd4b3fc1300289
yanny-laurel-single_yanny_6.wav,1,Yanny,Korean,"Ashley Kwon",f,yes,19,random,5,e6a19b3aed53edf5add252725eaedcbd4b3fc1300289
yanny-laurel-single_laurel_48.wav,-5,Yanny,Korean,"Ashley Kwon",f,yes,19,random,6,e6a19b3aed53edf5add252725eaedcbd4b3fc1300289
yanny-laurel-single_yanny_0.wav,0,Yanny,Korean,"Ashley Kwon",f,yes,19,random,7,e6a19b3aed53edf5add252725eaedcbd4b3fc1300289
yanny-laurel-single_yanny_24.wav,3,Yanny,Korean,"Ashley Kwon",f,yes,19,random,8,e6a19b3aed53edf5add252725eaedcbd4b3fc1300289
yanny-laurel-single_laurel_36.wav,-4,Yanny,Korean,"Ashley Kwon",f,yes,19,random,9,e6a19b3aed53edf5add252725eaedcbd4b3fc1300289
yanny-laurel-single_yanny_36.wav,4,Yanny,Korean,"Ashley Kwon",f,yes,19,random,10,e6a19b3aed53edf5add252725eaedcbd4b3fc1300289
yanny-laurel-single_yanny_6.wav,1,Yanny,Korean,"Ashley Kwon",f,yes,19,random,11,e6a19b3aed53edf5add252725eaedcbd4b3fc1300289
yanny-laurel-single_yanny_48.wav,5,Yanny,Korean,"Ashley Kwon",f,yes,19,random,12,e6a19b3aed53edf5add252725eaedcbd4b3fc1300289
yanny-laurel-single_laurel_24.wav,-3,Yanny,Korean,"Ashley Kwon",f,yes,19,random,13,e6a19b3aed53edf5add252725eaedcbd4b3fc1300289
yanny-laurel-single_yanny_0.wav,0,Yanny,Korean,"Ashley Kwon",f,yes,19,random,14,e6a19b3aed53edf5add252725eaedcbd4b3fc1300289
yanny-laurel-single_laurel_36.wav,-4,Yanny,Korean,"Ashley Kwon",f,yes,19,random,15,e6a19b3aed53edf5add252725eaedcbd4b3fc1300289
yanny-laurel-single_yanny_24.wav,3,Yanny,Korean,"Ashley Kwon",f,yes,19,random,16,e6a19b3aed53edf5add252725eaedcbd4b3fc1300289
yanny-laurel-single_yanny_12.wav,2,Yanny,Korean,"Ashley Kwon",f,yes,19,random,17,e6a19b3aed53edf5add252725eaedcbd4b3fc1300289
yanny-laurel-single_laurel_12.wav,-2,Yanny,Korean,"Ashley Kwon",f,yes,19,random,18,e6a19b3aed53edf5add252725eaedcbd4b3fc1300289
yanny-laurel-single_yanny_36.wav,4,Yanny,Korean,"Ashley Kwon",f,yes,19,random,19,e6a19b3aed53edf5add252725eaedcbd4b3fc1300289
yanny-laurel-single_laurel_48.wav,-5,Yanny,Korean,"Ashley Kwon",f,yes,19,random,20,e6a19b3aed53edf5add252725eaedcbd4b3fc1300289
yanny-laurel-single_laurel_6.wav,-1,Yanny,Korean,"Ashley Kwon",f,yes,19,random,21,e6a19b3aed53edf5add252725eaedcbd4b3fc1300289
yanny-laurel-single_laurel_6.wav,-1,Yanny,Korean,"Ashley Kwon",f,yes,19,random,22,e6a19b3aed53edf5add252725eaedcbd4b3fc1300289
yanny-laurel-single_laurel_36.wav,-4,Yanny,Korean,"Ashley Kwon",f,yes,19,random,23,e6a19b3aed53edf5add252725eaedcbd4b3fc1300289
yanny-laurel-single_laurel_48.wav,-5,Yanny,Korean,"Ashley Kwon",f,yes,19,random,24,e6a19b3aed53edf5add252725eaedcbd4b3fc1300289
yanny-laurel-single_laurel_12.wav,-2,Yanny,Korean,"Ashley Kwon",f,yes,19,random,25,e6a19b3aed53edf5add252725eaedcbd4b3fc1300289
yanny-laurel-single_yanny_24.wav,3,Yanny,Korean,"Ashley Kwon",f,yes,19,random,26,e6a19b3aed53edf5add252725eaedcbd4b3fc1300289
yanny-laurel-single_yanny_0.wav,0,Yanny,Korean,"Ashley Kwon",f,yes,19,random,27,e6a19b3aed53edf5add252725eaedcbd4b3fc1300289
yanny-laurel-single_laurel_24.wav,-3,Yanny,Korean,"Ashley Kwon",f,yes,19,random,28,e6a19b3aed53edf5add252725eaedcbd4b3fc1300289
yanny-laurel-single_yanny_36.wav,4,Yanny,Korean,"Ashley Kwon",f,yes,19,random,29,e6a19b3aed53edf5add252725eaedcbd4b3fc1300289
yanny-laurel-single_yanny_48.wav,5,Yanny,Korean,"Ashley Kwon",f,yes,19,random,30,e6a19b3aed53edf5add252725eaedcbd4b3fc1300289
yanny-laurel-single_yanny_6.wav,1,Yanny,Korean,"Ashley Kwon",f,yes,19,random,31,e6a19b3aed53edf5add252725eaedcbd4b3fc1300289
yanny-laurel-single_yanny_12.wav,2,Yanny,Korean,"Ashley Kwon",f,yes,19,random,32,e6a19b3aed53edf5add252725eaedcbd4b3fc1300289
yanny-laurel-single_yanny_48.wav,5,Yanny,Korean,"Ashley Kwon",f,yes,19,random,33,e6a19b3aed53edf5add252725eaedcbd4b3fc1300289
yanny-laurel-single_laurel_6.wav,-1,Yanny,Korean,"Ashley Kwon",f,yes,19,random,34,e6a19b3aed53edf5add252725eaedcbd4b3fc1300289
yanny-laurel-single_laurel_24.wav,-3,Yanny,Korean,"Ashley Kwon",f,yes,19,random,35,e6a19b3aed53edf5add252725eaedcbd4b3fc1300289
yanny-laurel-single_laurel_36.wav,-4,Yanny,Korean,"Ashley Kwon",f,yes,19,random,36,e6a19b3aed53edf5add252725eaedcbd4b3fc1300289
yanny-laurel-single_yanny_24.wav,3,Yanny,Korean,"Ashley Kwon",f,yes,19,random,37,e6a19b3aed53edf5add252725eaedcbd4b3fc1300289
yanny-laurel-single_yanny_12.wav,2,Yanny,Korean,"Ashley Kwon",f,yes,19,random,38,e6a19b3aed53edf5add252725eaedcbd4b3fc1300289
yanny-laurel-single_yanny_36.wav,4,Yanny,Korean,"Ashley Kwon",f,yes,19,random,39,e6a19b3aed53edf5add252725eaedcbd4b3fc1300289
yanny-laurel-single_yanny_0.wav,0,Yanny,Korean,"Ashley Kwon",f,yes,19,random,40,e6a19b3aed53edf5add252725eaedcbd4b3fc1300289
yanny-laurel-single_yanny_6.wav,1,Yanny,Korean,"Ashley Kwon",f,yes,19,random,41,e6a19b3aed53edf5add252725eaedcbd4b3fc1300289
yanny-laurel-single_laurel_48.wav,-5,Yanny,Korean,"Ashley Kwon",f,yes,19,random,42,e6a19b3aed53edf5add252725eaedcbd4b3fc1300289
yanny-laurel-single_laurel_12.wav,-2,Yanny,Korean,"Ashley Kwon",f,yes,19,random,43,e6a19b3aed53edf5add252725eaedcbd4b3fc1300289
yanny-laurel-single_yanny_48.wav,5,Yanny,Vietnamese,"Khuyen Le",f,no,22,yanny_first,0,abc661ee3b04384838f1428ec737e408a2595db4c2fe
yanny-laurel-single_yanny_36.wav,4,Yanny,Vietnamese,"Khuyen Le",f,no,22,yanny_first,1,abc661ee3b04384838f1428ec737e408a2595db4c2fe
yanny-laurel-single_yanny_24.wav,3,Yanny,Vietnamese,"Khuyen Le",f,no,22,yanny_first,2,abc661ee3b04384838f1428ec737e408a2595db4c2fe
yanny-laurel-single_yanny_12.wav,2,Yanny,Vietnamese,"Khuyen Le",f,no,22,yanny_first,3,abc661ee3b04384838f1428ec737e408a2595db4c2fe
yanny-laurel-single_yanny_6.wav,1,Yanny,Vietnamese,"Khuyen Le",f,no,22,yanny_first,4,abc661ee3b04384838f1428ec737e408a2595db4c2fe
yanny-laurel-single_yanny_0.wav,0,Yanny,Vietnamese,"Khuyen Le",f,no,22,yanny_first,5,abc661ee3b04384838f1428ec737e408a2595db4c2fe
yanny-laurel-single_laurel_6.wav,-1,Yanny,Vietnamese,"Khuyen Le",f,no,22,yanny_first,6,abc661ee3b04384838f1428ec737e408a2595db4c2fe
yanny-laurel-single_laurel_12.wav,-2,Yanny,Vietnamese,"Khuyen Le",f,no,22,yanny_first,7,abc661ee3b04384838f1428ec737e408a2595db4c2fe
yanny-laurel-single_laurel_24.wav,-3,Yanny,Vietnamese,"Khuyen Le",f,no,22,yanny_first,8,abc661ee3b04384838f1428ec737e408a2595db4c2fe
yanny-laurel-single_laurel_36.wav,-4,Yanny,Vietnamese,"Khuyen Le",f,no,22,yanny_first,9,abc661ee3b04384838f1428ec737e408a2595db4c2fe
yanny-laurel-single_laurel_48.wav,-5,Yanny,Vietnamese,"Khuyen Le",f,no,22,yanny_first,10,abc661ee3b04384838f1428ec737e408a2595db4c2fe
yanny-laurel-single_laurel_48.wav,-5,Yanny,Vietnamese,"Khuyen Le",f,no,22,yanny_first,11,abc661ee3b04384838f1428ec737e408a2595db4c2fe
yanny-laurel-single_laurel_36.wav,-4,Yanny,Vietnamese,"Khuyen Le",f,no,22,yanny_first,12,abc661ee3b04384838f1428ec737e408a2595db4c2fe
yanny-laurel-single_laurel_24.wav,-3,Yanny,Vietnamese,"Khuyen Le",f,no,22,yanny_first,13,abc661ee3b04384838f1428ec737e408a2595db4c2fe
yanny-laurel-single_laurel_12.wav,-2,Yanny,Vietnamese,"Khuyen Le",f,no,22,yanny_first,14,abc661ee3b04384838f1428ec737e408a2595db4c2fe
yanny-laurel-single_laurel_6.wav,-1,Yanny,Vietnamese,"Khuyen Le",f,no,22,yanny_first,15,abc661ee3b04384838f1428ec737e408a2595db4c2fe
yanny-laurel-single_yanny_0.wav,0,Yanny,Vietnamese,"Khuyen Le",f,no,22,yanny_first,16,abc661ee3b04384838f1428ec737e408a2595db4c2fe
yanny-laurel-single_yanny_6.wav,1,Yanny,Vietnamese,"Khuyen Le",f,no,22,yanny_first,17,abc661ee3b04384838f1428ec737e408a2595db4c2fe
yanny-laurel-single_yanny_12.wav,2,Yanny,Vietnamese,"Khuyen Le",f,no,22,yanny_first,18,abc661ee3b04384838f1428ec737e408a2595db4c2fe
yanny-laurel-single_yanny_24.wav,3,Yanny,Vietnamese,"Khuyen Le",f,no,22,yanny_first,19,abc661ee3b04384838f1428ec737e408a2595db4c2fe
yanny-laurel-single_yanny_36.wav,4,Yanny,Vietnamese,"Khuyen Le",f,no,22,yanny_first,20,abc661ee3b04384838f1428ec737e408a2595db4c2fe
yanny-laurel-single_yanny_48.wav,5,Yanny,Vietnamese,"Khuyen Le",f,no,22,yanny_first,21,abc661ee3b04384838f1428ec737e408a2595db4c2fe
yanny-laurel-single_yanny_48.wav,5,Yanny,Vietnamese,"Khuyen Le",f,no,22,yanny_first,22,abc661ee3b04384838f1428ec737e408a2595db4c2fe
yanny-laurel-single_yanny_36.wav,4,Yanny,Vietnamese,"Khuyen Le",f,no,22,yanny_first,23,abc661ee3b04384838f1428ec737e408a2595db4c2fe
yanny-laurel-single_yanny_24.wav,3,Yanny,Vietnamese,"Khuyen Le",f,no,22,yanny_first,24,abc661ee3b04384838f1428ec737e408a2595db4c2fe
yanny-laurel-single_yanny_12.wav,2,Yanny,Vietnamese,"Khuyen Le",f,no,22,yanny_first,25,abc661ee3b04384838f1428ec737e408a2595db4c2fe
yanny-laurel-single_yanny_6.wav,1,Yanny,Vietnamese,"Khuyen Le",f,no,22,yanny_first,26,abc661ee3b04384838f1428ec737e408a2595db4c2fe
yanny-laurel-single_yanny_0.wav,0,Yanny,Vietnamese,"Khuyen Le",f,no,22,yanny_first,27,abc661ee3b04384838f1428ec737e408a2595db4c2fe
yanny-laurel-single_laurel_6.wav,-1,Yanny,Vietnamese,"Khuyen Le",f,no,22,yanny_first,28,abc661ee3b04384838f1428ec737e408a2595db4c2fe
yanny-laurel-single_laurel_12.wav,-2,Yanny,Vietnamese,"Khuyen Le",f,no,22,yanny_first,29,abc661ee3b04384838f1428ec737e408a2595db4c2fe
yanny-laurel-single_laurel_24.wav,-3,Yanny,Vietnamese,"Khuyen Le",f,no,22,yanny_first,30,abc661ee3b04384838f1428ec737e408a2595db4c2fe
yanny-laurel-single_laurel_36.wav,-4,Yanny,Vietnamese,"Khuyen Le",f,no,22,yanny_first,31,abc661ee3b04384838f1428ec737e408a2595db4c2fe
yanny-laurel-single_laurel_48.wav,-5,Yanny,Vietnamese,"Khuyen Le",f,no,22,yanny_first,32,abc661ee3b04384838f1428ec737e408a2595db4c2fe
yanny-laurel-single_laurel_48.wav,-5,Yanny,Vietnamese,"Khuyen Le",f,no,22,yanny_first,33,abc661ee3b04384838f1428ec737e408a2595db4c2fe
yanny-laurel-single_laurel_36.wav,-4,Yanny,Vietnamese,"Khuyen Le",f,no,22,yanny_first,34,abc661ee3b04384838f1428ec737e408a2595db4c2fe
yanny-laurel-single_laurel_24.wav,-3,Yanny,Vietnamese,"Khuyen Le",f,no,22,yanny_first,35,abc661ee3b04384838f1428ec737e408a2595db4c2fe
yanny-laurel-single_laurel_12.wav,-2,Yanny,Vietnamese,"Khuyen Le",f,no,22,yanny_first,36,abc661ee3b04384838f1428ec737e408a2595db4c2fe
yanny-laurel-single_laurel_6.wav,-1,Yanny,Vietnamese,"Khuyen Le",f,no,22,yanny_first,37,abc661ee3b04384838f1428ec737e408a2595db4c2fe
yanny-laurel-single_yanny_0.wav,0,Yanny,Vietnamese,"Khuyen Le",f,no,22,yanny_first,38,abc661ee3b04384838f1428ec737e408a2595db4c2fe
yanny-laurel-single_yanny_6.wav,1,Yanny,Vietnamese,"Khuyen Le",f,no,22,yanny_first,39,abc661ee3b04384838f1428ec737e408a2595db4c2fe
yanny-laurel-single_yanny_12.wav,2,Yanny,Vietnamese,"Khuyen Le",f,no,22,yanny_first,40,abc661ee3b04384838f1428ec737e408a2595db4c2fe
yanny-laurel-single_yanny_24.wav,3,Yanny,Vietnamese,"Khuyen Le",f,no,22,yanny_first,41,abc661ee3b04384838f1428ec737e408a2595db4c2fe
yanny-laurel-single_yanny_36.wav,4,Yanny,Vietnamese,"Khuyen Le",f,no,22,yanny_first,42,abc661ee3b04384838f1428ec737e408a2595db4c2fe
yanny-laurel-single_yanny_48.wav,5,Yanny,Vietnamese,"Khuyen Le",f,no,22,yanny_first,43,abc661ee3b04384838f1428ec737e408a2595db4c2fe
yanny-laurel-single_laurel_48.wav,-5,Laurel,English,"Julia Jorgensen",f,no,20,laurel_first,0,986e649c2dac19d08658a309c4d9f90fd27c194408de
yanny-laurel-single_laurel_36.wav,-4,Laurel,English,"Julia Jorgensen",f,no,20,laurel_first,1,986e649c2dac19d08658a309c4d9f90fd27c194408de
yanny-laurel-single_laurel_24.wav,-3,Laurel,English,"Julia Jorgensen",f,no,20,laurel_first,2,986e649c2dac19d08658a309c4d9f90fd27c194408de
yanny-laurel-single_laurel_12.wav,-2,Laurel,English,"Julia Jorgensen",f,no,20,laurel_first,3,986e649c2dac19d08658a309c4d9f90fd27c194408de
yanny-laurel-single_laurel_6.wav,-1,Yanny,English,"Julia Jorgensen",f,no,20,laurel_first,4,986e649c2dac19d08658a309c4d9f90fd27c194408de
yanny-laurel-single_yanny_0.wav,0,Yanny,English,"Julia Jorgensen",f,no,20,laurel_first,5,986e649c2dac19d08658a309c4d9f90fd27c194408de
yanny-laurel-single_yanny_6.wav,1,Yanny,English,"Julia Jorgensen",f,no,20,laurel_first,6,986e649c2dac19d08658a309c4d9f90fd27c194408de
yanny-laurel-single_yanny_12.wav,2,Yanny,English,"Julia Jorgensen",f,no,20,laurel_first,7,986e649c2dac19d08658a309c4d9f90fd27c194408de
yanny-laurel-single_yanny_24.wav,3,Yanny,English,"Julia Jorgensen",f,no,20,laurel_first,8,986e649c2dac19d08658a309c4d9f90fd27c194408de
yanny-laurel-single_yanny_36.wav,4,Yanny,English,"Julia Jorgensen",f,no,20,laurel_first,9,986e649c2dac19d08658a309c4d9f90fd27c194408de
yanny-laurel-single_yanny_48.wav,5,Yanny,English,"Julia Jorgensen",f,no,20,laurel_first,10,986e649c2dac19d08658a309c4d9f90fd27c194408de
yanny-laurel-single_yanny_48.wav,5,Yanny,English,"Julia Jorgensen",f,no,20,laurel_first,11,986e649c2dac19d08658a309c4d9f90fd27c194408de
yanny-laurel-single_yanny_36.wav,4,Yanny,English,"Julia Jorgensen",f,no,20,laurel_first,12,986e649c2dac19d08658a309c4d9f90fd27c194408de
yanny-laurel-single_yanny_24.wav,3,Yanny,English,"Julia Jorgensen",f,no,20,laurel_first,13,986e649c2dac19d08658a309c4d9f90fd27c194408de
