"","clip","stimulus","response","language","gender","noise_exposure","age","condition","trial","participant"
"6384","yanny-laurel-single_laurel_12.wav",-2,"Laurel","English","f","no",20,"laurel_first",3,"2204aef0f727e74fd1ff6827ff03caee92894f92d761"
"6385","yanny-laurel-single_laurel_6.wav",-1,"Laurel","English","f","no",20,"laurel_first",4,"2204aef0f727e74fd1ff6827ff03caee92894f92d761"
"6386","yanny-laurel-single_yanny_0.wav",0,"Laurel","English","f","no",20,"laurel_first",5,"2204aef0f727e74fd1ff6827ff03caee92894f92d761"
"6387","yanny-laurel-single_yanny_6.wav",1,"Laurel","English","f","no",20,"laurel_first",6,"2204aef0f727e74fd1ff6827ff03caee92894f92d761"
"6388","yanny-laurel-single_yanny_12.wav",2,"Laurel","English","f","no",20,"laurel_first",7,"2204aef0f727e74fd1ff6827ff03caee92894f92d761"
"6389","yanny-laurel-single_yanny_24.wav",3,"Laurel","English","f","no",20,"laurel_first",8,"2204aef0f727e74fd1ff6827ff03caee92894f92d761"
"6390","yanny-laurel-single_yanny_36.wav",4,"Laurel","English","f","no",20,"laurel_first",9,"2204aef0f727e74fd1ff6827ff03caee92894f92d761"
"6391","yanny-laurel-single_yanny_48.wav",5,"Laurel","English","f","no",20,"laurel_first",10,"2204aef0f727e74fd1ff6827ff03caee92894f92d761"
"6392","yanny-laurel-single_yanny_48.wav",5,"Laurel","English","f","no",20,"laurel_first",11,"2204aef0f727e74fd1ff6827ff03caee92894f92d761"
"6393","yanny-laurel-single_yanny_36.wav",4,"Laurel","English","f","no",20,"laurel_first",12,"2204aef0f727e74fd1ff6827ff03caee92894f92d761"
"6394","yanny-laurel-single_yanny_24.wav",3,"Laurel","English","f","no",20,"laurel_first",13,"2204aef0f727e74fd1ff6827ff03caee92894f92d761"
"6395","yanny-laurel-single_yanny_12.wav",2,"Laurel","English","f","no",20,"laurel_first",14,"2204aef0f727e74fd1ff6827ff03caee92894f92d761"
"6396","yanny-laurel-single_yanny_6.wav",1,"Laurel","English","f","no",20,"laurel_first",15,"2204aef0f727e74fd1ff6827ff03caee92894f92d761"
"6397","yanny-laurel-single_yanny_0.wav",0,"Laurel","English","f","no",20,"laurel_first",16,"2204aef0f727e74fd1ff6827ff03caee92894f92d761"
"6398","yanny-laurel-single_laurel_6.wav",-1,"Laurel","English","f","no",20,"laurel_first",17,"2204aef0f727e74fd1ff6827ff03caee92894f92d761"
"6399","yanny-laurel-single_laurel_12.wav",-2,"Laurel","English","f","no",20,"laurel_first",18,"2204aef0f727e74fd1ff6827ff03caee92894f92d761"
"6400","yanny-laurel-single_laurel_24.wav",-3,"Laurel","English","f","no",20,"laurel_first",19,"2204aef0f727e74fd1ff6827ff03caee92894f92d761"
"6401","yanny-laurel-single_laurel_36.wav",-4,"Laurel","English","f","no",20,"laurel_first",20,"2204aef0f727e74fd1ff6827ff03caee92894f92d761"
"6402","yanny-laurel-single_laurel_48.wav",-5,"Laurel","English","f","no",20,"laurel_first",21,"2204aef0f727e74fd1ff6827ff03caee92894f92d761"
"6403","yanny-laurel-single_laurel_48.wav",-5,"Laurel","English","f","no",20,"laurel_first",22,"2204aef0f727e74fd1ff6827ff03caee92894f92d761"
"6404","yanny-laurel-single_laurel_36.wav",-4,"Laurel","English","f","no",20,"laurel_first",23,"2204aef0f727e74fd1ff6827ff03caee92894f92d761"
"6405","yanny-laurel-single_laurel_24.wav",-3,"Laurel","English","f","no",20,"laurel_first",24,"2204aef0f727e74fd1ff6827ff03caee92894f92d761"
"6406","yanny-laurel-single_laurel_12.wav",-2,"Laurel","English","f","no",20,"laurel_first",25,"2204aef0f727e74fd1ff6827ff03caee92894f92d761"
"6407","yanny-laurel-single_laurel_6.wav",-1,"Laurel","English","f","no",20,"laurel_first",26,"2204aef0f727e74fd1ff6827ff03caee92894f92d761"
"6408","yanny-laurel-single_yanny_0.wav",0,"Laurel","English","f","no",20,"laurel_first",27,"2204aef0f727e74fd1ff6827ff03caee92894f92d761"
"6409","yanny-laurel-single_yanny_6.wav",1,"Laurel","English","f","no",20,"laurel_first",28,"2204aef0f727e74fd1ff6827ff03caee92894f92d761"
"6410","yanny-laurel-single_yanny_12.wav",2,"Laurel","English","f","no",20,"laurel_first",29,"2204aef0f727e74fd1ff6827ff03caee92894f92d761"
"6411","yanny-laurel-single_yanny_24.wav",3,"Laurel","English","f","no",20,"laurel_first",30,"2204aef0f727e74fd1ff6827ff03caee92894f92d761"
"6412","yanny-laurel-single_yanny_36.wav",4,"Laurel","English","f","no",20,"laurel_first",31,"2204aef0f727e74fd1ff6827ff03caee92894f92d761"
"6413","yanny-laurel-single_yanny_48.wav",5,"Laurel","English","f","no",20,"laurel_first",32,"2204aef0f727e74fd1ff6827ff03caee92894f92d761"
"6414","yanny-laurel-single_yanny_48.wav",5,"Laurel","English","f","no",20,"laurel_first",33,"2204aef0f727e74fd1ff6827ff03caee92894f92d761"
"6415","yanny-laurel-single_yanny_36.wav",4,"Laurel","English","f","no",20,"laurel_first",34,"2204aef0f727e74fd1ff6827ff03caee92894f92d761"
"6416","yanny-laurel-single_yanny_24.wav",3,"Laurel","English","f","no",20,"laurel_first",35,"2204aef0f727e74fd1ff6827ff03caee92894f92d761"
"6417","yanny-laurel-single_yanny_12.wav",2,"Laurel","English","f","no",20,"laurel_first",36,"2204aef0f727e74fd1ff6827ff03caee92894f92d761"
"6418","yanny-laurel-single_yanny_6.wav",1,"Laurel","English","f","no",20,"laurel_first",37,"2204aef0f727e74fd1ff6827ff03caee92894f92d761"
"6419","yanny-laurel-single_yanny_0.wav",0,"Laurel","English","f","no",20,"laurel_first",38,"2204aef0f727e74fd1ff6827ff03caee92894f92d761"
"6420","yanny-laurel-single_laurel_6.wav",-1,"Laurel","English","f","no",20,"laurel_first",39,"2204aef0f727e74fd1ff6827ff03caee92894f92d761"
"6421","yanny-laurel-single_laurel_12.wav",-2,"Laurel","English","f","no",20,"laurel_first",40,"2204aef0f727e74fd1ff6827ff03caee92894f92d761"
"6422","yanny-laurel-single_laurel_24.wav",-3,"Laurel","English","f","no",20,"laurel_first",41,"2204aef0f727e74fd1ff6827ff03caee92894f92d761"
"6423","yanny-laurel-single_laurel_36.wav",-4,"Laurel","English","f","no",20,"laurel_first",42,"2204aef0f727e74fd1ff6827ff03caee92894f92d761"
"6424","yanny-laurel-single_laurel_48.wav",-5,"Laurel","English","f","no",20,"laurel_first",43,"2204aef0f727e74fd1ff6827ff03caee92894f92d761"
"6425","yanny-laurel-single_laurel_48.wav",-5,"Laurel","English","m","no",21,"laurel_first",0,"d3eda67ca05334aee960a4e5cb2b232d7b7e2fd63648"
"6426","yanny-laurel-single_laurel_36.wav",-4,"Laurel","English","m","no",21,"laurel_first",1,"d3eda67ca05334aee960a4e5cb2b232d7b7e2fd63648"
"6427","yanny-laurel-single_laurel_24.wav",-3,"Laurel","English","m","no",21,"laurel_first",2,"d3eda67ca05334aee960a4e5cb2b232d7b7e2fd63648"
"6428","yanny-laurel-single_laurel_12.wav",-2,"Yanny","English","m","no",21,"laurel_first",3,"d3eda67ca05334aee960a4e5cb2b232d7b7e2fd63648"
"6429","yanny-laurel-single_laurel_6.wav",-1,"Laurel","English","m","no",21,"laurel_first",4,"d3eda67ca05334aee960a4e5cb2b232d7b7e2fd63648"
"6430","yanny-laurel-single_yanny_0.wav",0,"Laurel","English","m","no",21,"laurel_first",5,"d3eda67ca05334aee960a4e5cb2b232d7b7e2fd63648"
"6431","yanny-laurel-single_yanny_6.wav",1,"Laurel","English","m","no",21,"laurel_first",6,"d3eda67ca05334aee960a4e5cb2b232d7b7e2fd63648"
"6432","yanny-laurel-single_yanny_12.wav",2,"Laurel","English","m","no",21,"laurel_first",7,"d3eda67ca05334aee960a4e5cb2b232d7b7e2fd63648"
"6433","yanny-laurel-single_yanny_24.wav",3,"Laurel","English","m","no",21,"laurel_first",8,"d3eda67ca05334aee960a4e5cb2b232d7b7e2fd63648"
"6434","yanny-laurel-single_yanny_36.wav",4,"Laurel","English","m","no",21,"laurel_first",9,"d3eda67ca05334aee960a4e5cb2b232d7b7e2fd63648"
"6435","yanny-laurel-single_yanny_48.wav",5,"Laurel","English","m","no",21,"laurel_first",10,"d3eda67ca05334aee960a4e5cb2b232d7b7e2fd63648"
"6436","yanny-laurel-single_yanny_48.wav",5,"Laurel","English","m","no",21,"laurel_first",11,"d3eda67ca05334aee960a4e5cb2b232d7b7e2fd63648"
"6437","yanny-laurel-single_yanny_36.wav",4,"Laurel","English","m","no",21,"laurel_first",12,"d3eda67ca05334aee960a4e5cb2b232d7b7e2fd63648"
"6438","yanny-laurel-single_yanny_24.wav",3,"Laurel","English","m","no",21,"laurel_first",13,"d3eda67ca05334aee960a4e5cb2b232d7b7e2fd63648"
"6439","yanny-laurel-single_yanny_12.wav",2,"Laurel","English","m","no",21,"laurel_first",14,"d3eda67ca05334aee960a4e5cb2b232d7b7e2fd63648"
"6440","yanny-laurel-single_yanny_6.wav",1,"Laurel","English","m","no",21,"laurel_first",15,"d3eda67ca05334aee960a4e5cb2b232d7b7e2fd63648"
"6441","yanny-laurel-single_yanny_0.wav",0,"Laurel","English","m","no",21,"laurel_first",16,"d3eda67ca05334aee960a4e5cb2b232d7b7e2fd63648"
"6442","yanny-laurel-single_laurel_6.wav",-1,"Laurel","English","m","no",21,"laurel_first",17,"d3eda67ca05334aee960a4e5cb2b232d7b7e2fd63648"
"6443","yanny-laurel-single_laurel_12.wav",-2,"Laurel","English","m","no",21,"laurel_first",18,"d3eda67ca05334aee960a4e5cb2b232d7b7e2fd63648"
"6444","yanny-laurel-single_laurel_24.wav",-3,"Laurel","English","m","no",21,"laurel_first",19,"d3eda67ca05334aee960a4e5cb2b232d7b7e2fd63648"
"6445","yanny-laurel-single_laurel_36.wav",-4,"Laurel","English","m","no",21,"laurel_first",20,"d3eda67ca05334aee960a4e5cb2b232d7b7e2fd63648"
"6446","yanny-laurel-single_laurel_48.wav",-5,"Laurel","English","m","no",21,"laurel_first",21,"d3eda67ca05334aee960a4e5cb2b232d7b7e2fd63648"
"6447","yanny-laurel-single_laurel_48.wav",-5,"Laurel","English","m","no",21,"laurel_first",22,"d3eda67ca05334aee960a4e5cb2b232d7b7e2fd63648"
"6448","yanny-laurel-single_laurel_36.wav",-4,"Laurel","English","m","no",21,"laurel_first",23,"d3eda67ca05334aee960a4e5cb2b232d7b7e2fd63648"
"6449","yanny-laurel-single_laurel_24.wav",-3,"Laurel","English","m","no",21,"laurel_first",24,"d3eda67ca05334aee960a4e5cb2b232d7b7e2fd63648"
"6450","yanny-laurel-single_laurel_12.wav",-2,"Laurel","English","m","no",21,"laurel_first",25,"d3eda67ca05334aee960a4e5cb2b232d7b7e2fd63648"
"6451","yanny-laurel-single_laurel_6.wav",-1,"Laurel","English","m","no",21,"laurel_first",26,"d3eda67ca05334aee960a4e5cb2b232d7b7e2fd63648"
"6452","yanny-laurel-single_yanny_0.wav",0,"Laurel","English","m","no",21,"laurel_first",27,"d3eda67ca05334aee960a4e5cb2b232d7b7e2fd63648"
"6453","yanny-laurel-single_yanny_6.wav",1,"Laurel","English","m","no",21,"laurel_first",28,"d3eda67ca05334aee960a4e5cb2b232d7b7e2fd63648"
"6454","yanny-laurel-single_yanny_12.wav",2,"Laurel","English","m","no",21,"laurel_first",29,"d3eda67ca05334aee960a4e5cb2b232d7b7e2fd63648"
"6455","yanny-laurel-single_yanny_24.wav",3,"Laurel","English","m","no",21,"laurel_first",30,"d3eda67ca05334aee960a4e5cb2b232d7b7e2fd63648"
"6456","yanny-laurel-single_yanny_36.wav",4,"Laurel","English","m","no",21,"laurel_first",31,"d3eda67ca05334aee960a4e5cb2b232d7b7e2fd63648"
"6457","yanny-laurel-single_yanny_48.wav",5,"Laurel","English","m","no",21,"laurel_first",32,"d3eda67ca05334aee960a4e5cb2b232d7b7e2fd63648"
"6458","yanny-laurel-single_yanny_48.wav",5,"Laurel","English","m","no",21,"laurel_first",33,"d3eda67ca05334aee960a4e5cb2b232d7b7e2fd63648"
"6459","yanny-laurel-single_yanny_36.wav",4,"Laurel","English","m","no",21,"laurel_first",34,"d3eda67ca05334aee960a4e5cb2b232d7b7e2fd63648"
"6460","yanny-laurel-single_yanny_24.wav",3,"Laurel","English","m","no",21,"laurel_first",35,"d3eda67ca05334aee960a4e5cb2b232d7b7e2fd63648"
"6461","yanny-laurel-single_yanny_12.wav",2,"Laurel","English","m","no",21,"laurel_first",36,"d3eda67ca05334aee960a4e5cb2b232d7b7e2fd63648"
"6462","yanny-laurel-single_yanny_6.wav",1,"Laurel","English","m","no",21,"laurel_first",37,"d3eda67ca05334aee960a4e5cb2b232d7b7e2fd63648"
"6463","yanny-laurel-single_yanny_0.wav",0,"Laurel","English","m","no",21,"laurel_first",38,"d3eda67ca05334aee960a4e5cb2b232d7b7e2fd63648"
"6464","yanny-laurel-single_laurel_6.wav",-1,"Laurel","English","m","no",21,"laurel_first",39,"d3eda67ca05334aee960a4e5cb2b232d7b7e2fd63648"
"6465","yanny-laurel-single_laurel_12.wav",-2,"Laurel","English","m","no",21,"laurel_first",40,"d3eda67ca05334aee960a4e5cb2b232d7b7e2fd63648"
"6466","yanny-laurel-single_laurel_24.wav",-3,"Laurel","English","m","no",21,"laurel_first",41,"d3eda67ca05334aee960a4e5cb2b232d7b7e2fd63648"
"6467","yanny-laurel-single_laurel_36.wav",-4,"Laurel","English","m","no",21,"laurel_first",42,"d3eda67ca05334aee960a4e5cb2b232d7b7e2fd63648"
"6468","yanny-laurel-single_laurel_48.wav",-5,"Laurel","English","m","no",21,"laurel_first",43,"d3eda67ca05334aee960a4e5cb2b232d7b7e2fd63648"
"6469","yanny-laurel-single_yanny_48.wav",5,"Yanny","English","f","yes",20,"yanny_first",0,"731282704d036ec38735d863ffa8ed3639dfcdf4241c"
"6470","yanny-laurel-single_yanny_36.wav",4,"Yanny","English","f","yes",20,"yanny_first",1,"731282704d036ec38735d863ffa8ed3639dfcdf4241c"
"6471","yanny-laurel-single_yanny_24.wav",3,"Yanny","English","f","yes",20,"yanny_first",2,"731282704d036ec38735d863ffa8ed3639dfcdf4241c"
"6472","yanny-laurel-single_yanny_12.wav",2,"Laurel","English","f","yes",20,"yanny_first",3,"731282704d036ec38735d863ffa8ed3639dfcdf4241c"
"6473","yanny-laurel-single_yanny_6.wav",1,"Laurel","English","f","yes",20,"yanny_first",4,"731282704d036ec38735d863ffa8ed3639dfcdf4241c"
"6474","yanny-laurel-single_yanny_0.wav",0,"Laurel","English","f","yes",20,"yanny_first",5,"731282704d036ec38735d863ffa8ed3639dfcdf4241c"
"6475","yanny-laurel-single_laurel_6.wav",-1,"Laurel","English","f","yes",20,"yanny_first",6,"731282704d036ec38735d863ffa8ed3639dfcdf4241c"
"6476","yanny-laurel-single_laurel_12.wav",-2,"Laurel","English","f","yes",20,"yanny_first",7,"731282704d036ec38735d863ffa8ed3639dfcdf4241c"
"6477","yanny-laurel-single_laurel_24.wav",-3,"Laurel","English","f","yes",20,"yanny_first",8,"731282704d036ec38735d863ffa8ed3639dfcdf4241c"
"6478","yanny-laurel-single_laurel_36.wav",-4,"Laurel","English","f","yes",20,"yanny_first",9,"731282704d036ec38735d863ffa8ed3639dfcdf4241c"
"6479","yanny-laurel-single_laurel_48.wav",-5,"Laurel","English","f","yes",20,"yanny_first",10,"731282704d036ec38735d863ffa8ed3639dfcdf4241c"
"6480","yanny-laurel-single_laurel_48.wav",-5,"Laurel","English","f","yes",20,"yanny_first",11,"731282704d036ec38735d863ffa8ed3639dfcdf4241c"
"6481","yanny-laurel-single_laurel_36.wav",-4,"Laurel","English","f","yes",20,"yanny_first",12,"731282704d036ec38735d863ffa8ed3639dfcdf4241c"
"6482","yanny-laurel-single_laurel_24.wav",-3,"Laurel","English","f","yes",20,"yanny_first",13,"731282704d036ec38735d863ffa8ed3639dfcdf4241c"
"6483","yanny-laurel-single_laurel_12.wav",-2,"Laurel","English","f","yes",20,"yanny_first",14,"731282704d036ec38735d863ffa8ed3639dfcdf4241c"
"6484","yanny-laurel-single_laurel_6.wav",-1,"Laurel","English","f","yes",20,"yanny_first",15,"731282704d036ec38735d863ffa8ed3639dfcdf4241c"
"6485","yanny-laurel-single_yanny_0.wav",0,"Laurel","English","f","yes",20,"yanny_first",16,"731282704d036ec38735d863ffa8ed3639dfcdf4241c"
"6486","yanny-laurel-single_yanny_6.wav",1,"Laurel","English","f","yes",20,"yanny_first",17,"731282704d036ec38735d863ffa8ed3639dfcdf4241c"
"6487","yanny-laurel-single_yanny_12.wav",2,"Laurel","English","f","yes",20,"yanny_first",18,"731282704d036ec38735d863ffa8ed3639dfcdf4241c"
"6488","yanny-laurel-single_yanny_24.wav",3,"Laurel","English","f","yes",20,"yanny_first",19,"731282704d036ec38735d863ffa8ed3639dfcdf4241c"
"6489","yanny-laurel-single_yanny_36.wav",4,"Yanny","English","f","yes",20,"yanny_first",20,"731282704d036ec38735d863ffa8ed3639dfcdf4241c"
"6490","yanny-laurel-single_yanny_48.wav",5,"Yanny","English","f","yes",20,"yanny_first",21,"731282704d036ec38735d863ffa8ed3639dfcdf4241c"
"6491","yanny-laurel-single_yanny_48.wav",5,"Yanny","English","f","yes",20,"yanny_first",22,"731282704d036ec38735d863ffa8ed3639dfcdf4241c"
"6492","yanny-laurel-single_yanny_36.wav",4,"Yanny","English","f","yes",20,"yanny_first",23,"731282704d036ec38735d863ffa8ed3639dfcdf4241c"
"6493","yanny-laurel-single_yanny_24.wav",3,"Laurel","English","f","yes",20,"yanny_first",24,"731282704d036ec38735d863ffa8ed3639dfcdf4241c"
"6494","yanny-laurel-single_yanny_12.wav",2,"Laurel","English","f","yes",20,"yanny_first",25,"731282704d036ec38735d863ffa8ed3639dfcdf4241c"
"6495","yanny-laurel-single_yanny_6.wav",1,"Laurel","English","f","yes",20,"yanny_first",26,"731282704d036ec38735d863ffa8ed3639dfcdf4241c"
"6496","yanny-laurel-single_yanny_0.wav",0,"Laurel","English","f","yes",20,"yanny_first",27,"731282704d036ec38735d863ffa8ed3639dfcdf4241c"
"6497","yanny-laurel-single_laurel_6.wav",-1,"Laurel","English","f","yes",20,"yanny_first",28,"731282704d036ec38735d863ffa8ed3639dfcdf4241c"
"6498","yanny-laurel-single_laurel_12.wav",-2,"Laurel","English","f","yes",20,"yanny_first",29,"731282704d036ec38735d863ffa8ed3639dfcdf4241c"
"6499","yanny-laurel-single_laurel_24.wav",-3,"Laurel","English","f","yes",20,"yanny_first",30,"731282704d036ec38735d863ffa8ed3639dfcdf4241c"
"6500","yanny-laurel-single_laurel_36.wav",-4,"Laurel","English","f","yes",20,"yanny_first",31,"731282704d036ec38735d863ffa8ed3639dfcdf4241c"
"6501","yanny-laurel-single_laurel_48.wav",-5,"Laurel","English","f","yes",20,"yanny_first",32,"731282704d036ec38735d863ffa8ed3639dfcdf4241c"
"6502","yanny-laurel-single_laurel_48.wav",-5,"Laurel","English","f","yes",20,"yanny_first",33,"731282704d036ec38735d863ffa8ed3639dfcdf4241c"
"6503","yanny-laurel-single_laurel_36.wav",-4,"Laurel","English","f","yes",20,"yanny_first",34,"731282704d036ec38735d863ffa8ed3639dfcdf4241c"
"6504","yanny-laurel-single_laurel_24.wav",-3,"Laurel","English","f","yes",20,"yanny_first",35,"731282704d036ec38735d863ffa8ed3639dfcdf4241c"
"6505","yanny-laurel-single_laurel_12.wav",-2,"Laurel","English","f","yes",20,"yanny_first",36,"731282704d036ec38735d863ffa8ed3639dfcdf4241c"
"6506","yanny-laurel-single_laurel_6.wav",-1,"Laurel","English","f","yes",20,"yanny_first",37,"731282704d036ec38735d863ffa8ed3639dfcdf4241c"
"6507","yanny-laurel-single_yanny_0.wav",0,"Laurel","English","f","yes",20,"yanny_first",38,"731282704d036ec38735d863ffa8ed3639dfcdf4241c"
"6508","yanny-laurel-single_yanny_6.wav",1,"Laurel","English","f","yes",20,"yanny_first",39,"731282704d036ec38735d863ffa8ed3639dfcdf4241c"
"6509","yanny-laurel-single_yanny_12.wav",2,"Laurel","English","f","yes",20,"yanny_first",40,"731282704d036ec38735d863ffa8ed3639dfcdf4241c"
"6510","yanny-laurel-single_yanny_24.wav",3,"Yanny","English","f","yes",20,"yanny_first",41,"731282704d036ec38735d863ffa8ed3639dfcdf4241c"
"6511","yanny-laurel-single_yanny_36.wav",4,"Yanny","English","f","yes",20,"yanny_first",42,"731282704d036ec38735d863ffa8ed3639dfcdf4241c"
"6512","yanny-laurel-single_yanny_48.wav",5,"Yanny","English","f","yes",20,"yanny_first",43,"731282704d036ec38735d863ffa8ed3639dfcdf4241c"
"6513","yanny-laurel-single_yanny_6.wav",1,"Laurel","Nepali, English","f","no",20,"random",0,"6cb368a9a9b926a5ec4bd9fe68785c1fe18b15a24ae2"
"6514","yanny-laurel-single_laurel_48.wav",-5,"Laurel","Nepali, English","f","no",20,"random",1,"6cb368a9a9b926a5ec4bd9fe68785c1fe18b15a24ae2"
"6515","yanny-laurel-single_yanny_0.wav",0,"Laurel","Nepali, English","f","no",20,"random",2,"6cb368a9a9b926a5ec4bd9fe68785c1fe18b15a24ae2"
"6516","yanny-laurel-single_laurel_24.wav",-3,"Laurel","Nepali, English","f","no",20,"random",3,"6cb368a9a9b926a5ec4bd9fe68785c1fe18b15a24ae2"
"6517","yanny-laurel-single_yanny_24.wav",3,"Yanny","Nepali, English","f","no",20,"random",4,"6cb368a9a9b926a5ec4bd9fe68785c1fe18b15a24ae2"
"6518","yanny-laurel-single_laurel_6.wav",-1,"Laurel","Nepali, English","f","no",20,"random",5,"6cb368a9a9b926a5ec4bd9fe68785c1fe18b15a24ae2"
"6519","yanny-laurel-single_laurel_12.wav",-2,"Laurel","Nepali, English","f","no",20,"random",6,"6cb368a9a9b926a5ec4bd9fe68785c1fe18b15a24ae2"
"6520","yanny-laurel-single_yanny_36.wav",4,"Yanny","Nepali, English","f","no",20,"random",7,"6cb368a9a9b926a5ec4bd9fe68785c1fe18b15a24ae2"
"6521","yanny-laurel-single_yanny_48.wav",5,"Yanny","Nepali, English","f","no",20,"random",8,"6cb368a9a9b926a5ec4bd9fe68785c1fe18b15a24ae2"
"6522","yanny-laurel-single_yanny_12.wav",2,"Laurel","Nepali, English","f","no",20,"random",9,"6cb368a9a9b926a5ec4bd9fe68785c1fe18b15a24ae2"
"6523","yanny-laurel-single_laurel_36.wav",-4,"Laurel","Nepali, English","f","no",20,"random",10,"6cb368a9a9b926a5ec4bd9fe68785c1fe18b15a24ae2"
"6524","yanny-laurel-single_yanny_0.wav",0,"Laurel","Nepali, English","f","no",20,"random",11,"6cb368a9a9b926a5ec4bd9fe68785c1fe18b15a24ae2"
"6525","yanny-laurel-single_laurel_36.wav",-4,"Laurel","Nepali, English","f","no",20,"random",12,"6cb368a9a9b926a5ec4bd9fe68785c1fe18b15a24ae2"
"6526","yanny-laurel-single_yanny_24.wav",3,"Yanny","Nepali, English","f","no",20,"random",13,"6cb368a9a9b926a5ec4bd9fe68785c1fe18b15a24ae2"
"6527","yanny-laurel-single_laurel_6.wav",-1,"Laurel","Nepali, English","f","no",20,"random",14,"6cb368a9a9b926a5ec4bd9fe68785c1fe18b15a24ae2"
"6528","yanny-laurel-single_yanny_6.wav",1,"Laurel","Nepali, English","f","no",20,"random",15,"6cb368a9a9b926a5ec4bd9fe68785c1fe18b15a24ae2"
"6529","yanny-laurel-single_laurel_48.wav",-5,"Laurel","Nepali, English","f","no",20,"random",16,"6cb368a9a9b926a5ec4bd9fe68785c1fe18b15a24ae2"
"6530","yanny-laurel-single_laurel_12.wav",-2,"Laurel","Nepali, English","f","no",20,"random",17,"6cb368a9a9b926a5ec4bd9fe68785c1fe18b15a24ae2"
"6531","yanny-laurel-single_yanny_48.wav",5,"Yanny","Nepali, English","f","no",20,"random",18,"6cb368a9a9b926a5ec4bd9fe68785c1fe18b15a24ae2"
"6532","yanny-laurel-single_yanny_36.wav",4,"Yanny","Nepali, English","f","no",20,"random",19,"6cb368a9a9b926a5ec4bd9fe68785c1fe18b15a24ae2"
"6533","yanny-laurel-single_yanny_12.wav",2,"Laurel","Nepali, English","f","no",20,"random",20,"6cb368a9a9b926a5ec4bd9fe68785c1fe18b15a24ae2"
"6534","yanny-laurel-single_laurel_24.wav",-3,"Laurel","Nepali, English","f","no",20,"random",21,"6cb368a9a9b926a5ec4bd9fe68785c1fe18b15a24ae2"
"6535","yanny-laurel-single_yanny_6.wav",1,"Laurel","Nepali, English","f","no",20,"random",22,"6cb368a9a9b926a5ec4bd9fe68785c1fe18b15a24ae2"
"6536","yanny-laurel-single_yanny_36.wav",4,"Yanny","Nepali, English","f","no",20,"random",23,"6cb368a9a9b926a5ec4bd9fe68785c1fe18b15a24ae2"
"6537","yanny-laurel-single_laurel_36.wav",-4,"Laurel","Nepali, English","f","no",20,"random",24,"6cb368a9a9b926a5ec4bd9fe68785c1fe18b15a24ae2"
"6538","yanny-laurel-single_yanny_0.wav",0,"Laurel","Nepali, English","f","no",20,"random",25,"6cb368a9a9b926a5ec4bd9fe68785c1fe18b15a24ae2"
"6539","yanny-laurel-single_yanny_48.wav",5,"Yanny","Nepali, English","f","no",20,"random",26,"6cb368a9a9b926a5ec4bd9fe68785c1fe18b15a24ae2"
"6540","yanny-laurel-single_laurel_12.wav",-2,"Laurel","Nepali, English","f","no",20,"random",27,"6cb368a9a9b926a5ec4bd9fe68785c1fe18b15a24ae2"
"6541","yanny-laurel-single_laurel_6.wav",-1,"Laurel","Nepali, English","f","no",20,"random",28,"6cb368a9a9b926a5ec4bd9fe68785c1fe18b15a24ae2"
"6542","yanny-laurel-single_laurel_24.wav",-3,"Laurel","Nepali, English","f","no",20,"random",29,"6cb368a9a9b926a5ec4bd9fe68785c1fe18b15a24ae2"
"6543","yanny-laurel-single_yanny_12.wav",2,"Laurel","Nepali, English","f","no",20,"random",30,"6cb368a9a9b926a5ec4bd9fe68785c1fe18b15a24ae2"
"6544","yanny-laurel-single_laurel_48.wav",-5,"Laurel","Nepali, English","f","no",20,"random",31,"6cb368a9a9b926a5ec4bd9fe68785c1fe18b15a24ae2"
"6545","yanny-laurel-single_yanny_24.wav",3,"Yanny","Nepali, English","f","no",20,"random",32,"6cb368a9a9b926a5ec4bd9fe68785c1fe18b15a24ae2"
"6546","yanny-laurel-single_yanny_0.wav",0,"Laurel","Nepali, English","f","no",20,"random",33,"6cb368a9a9b926a5ec4bd9fe68785c1fe18b15a24ae2"
"6547","yanny-laurel-single_laurel_36.wav",-4,"Laurel","Nepali, English","f","no",20,"random",34,"6cb368a9a9b926a5ec4bd9fe68785c1fe18b15a24ae2"
"6548","yanny-laurel-single_laurel_48.wav",-5,"Laurel","Nepali, English","f","no",20,"random",35,"6cb368a9a9b926a5ec4bd9fe68785c1fe18b15a24ae2"
"6549","yanny-laurel-single_yanny_36.wav",4,"Yanny","Nepali, English","f","no",20,"random",36,"6cb368a9a9b926a5ec4bd9fe68785c1fe18b15a24ae2"
"6550","yanny-laurel-single_yanny_12.wav",2,"Laurel","Nepali, English","f","no",20,"random",37,"6cb368a9a9b926a5ec4bd9fe68785c1fe18b15a24ae2"
"6551","yanny-laurel-single_laurel_6.wav",-1,"Laurel","Nepali, English","f","no",20,"random",38,"6cb368a9a9b926a5ec4bd9fe68785c1fe18b15a24ae2"
"6552","yanny-laurel-single_yanny_48.wav",5,"Yanny","Nepali, English","f","no",20,"random",39,"6cb368a9a9b926a5ec4bd9fe68785c1fe18b15a24ae2"
"6553","yanny-laurel-single_yanny_24.wav",3,"Yanny","Nepali, English","f","no",20,"random",40,"6cb368a9a9b926a5ec4bd9fe68785c1fe18b15a24ae2"
